id,icon_key,category,product_name,relative_path,tags
971,dairy-cream-0971,dairy,SmartBuy Cream Premium,/product-icons/generated/dairy-cream-0971.webp,"dairy,cream,premium,smartbuy"
972,dairy-cream-0972,dairy,SmartBuy Cream Value,/product-icons/generated/dairy-cream-0972.webp,"dairy,cream,value,smartbuy"
973,dairy-cream-0973,dairy,HomeSelect Cream 100 g,/product-icons/generated/dairy-cream-0973.webp,"dairy,cream,100-g,homeselect"
974,dairy-cream-0974,dairy,HomeSelect Cream 200 g,/product-icons/generated/dairy-cream-0974.webp,"dairy,cream,200-g,homeselect"
975,dairy-cream-0975,dairy,HomeSelect Cream 250 g,/product-icons/generated/dairy-cream-0975.webp,"dairy,cream,250-g,homeselect"
976,dairy-cream-0976,dairy,HomeSelect Cream 500 g,/product-icons/generated/dairy-cream-0976.webp,"dairy,cream,500-g,homeselect"
977,dairy-cream-0977,dairy,HomeSelect Cream 1 kg,/product-icons/generated/dairy-cream-0977.webp,"dairy,cream,1-kg,homeselect"
978,dairy-cream-0978,dairy,HomeSelect Cream 100 ml,/product-icons/generated/dairy-cream-0978.webp,"dairy,cream,100-ml,homeselect"
979,dairy-cream-0979,dairy,HomeSelect Cream 200 ml,/product-icons/generated/dairy-cream-0979.webp,"dairy,cream,200-ml,homeselect"
980,dairy-cream-0980,dairy,HomeSelect Cream 500 ml,/product-icons/generated/dairy-cream-0980.webp,"dairy,cream,500-ml,homeselect"
981,dairy-cream-0981,dairy,HomeSelect Cream 1 L,/product-icons/generated/dairy-cream-0981.webp,"dairy,cream,1-l,homeselect"
982,dairy-cream-0982,dairy,HomeSelect Cream 2 L,/product-icons/generated/dairy-cream-0982.webp,"dairy,cream,2-l,homeselect"
983,dairy-cream-0983,dairy,HomeSelect Cream Pack of 2,/product-icons/generated/dairy-cream-0983.webp,"dairy,cream,pack-of-2,homeselect"
984,dairy-cream-0984,dairy,HomeSelect Cream Pack of 4,/product-icons/generated/dairy-cream-0984.webp,"dairy,cream,pack-of-4,homeselect"
985,dairy-cream-0985,dairy,HomeSelect Cream Pack of 6,/product-icons/generated/dairy-cream-0985.webp,"dairy,cream,pack-of-6,homeselect"
986,dairy-cream-0986,dairy,HomeSelect Cream Family Pack,/product-icons/generated/dairy-cream-0986.webp,"dairy,cream,family-pack,homeselect"
987,dairy-cream-0987,dairy,HomeSelect Cream Mini,/product-icons/generated/dairy-cream-0987.webp,"dairy,cream,mini,homeselect"
988,dairy-cream-0988,dairy,HomeSelect Cream Regular,/product-icons/generated/dairy-cream-0988.webp,"dairy,cream,regular,homeselect"
989,dairy-cream-0989,dairy,HomeSelect Cream Premium,/product-icons/generated/dairy-cream-0989.webp,"dairy,cream,premium,homeselect"
990,dairy-cream-0990,dairy,HomeSelect Cream Value,/product-icons/generated/dairy-cream-0990.webp,"dairy,cream,value,homeselect"
991,dairy-cream-0991,dairy,PrimeValue Cream 100 g,/product-icons/generated/dairy-cream-0991.webp,"dairy,cream,100-g,primevalue"
992,dairy-cream-0992,dairy,PrimeValue Cream 200 g,/product-icons/generated/dairy-cream-0992.webp,"dairy,cream,200-g,primevalue"
993,dairy-cream-0993,dairy,PrimeValue Cream 250 g,/product-icons/generated/dairy-cream-0993.webp,"dairy,cream,250-g,primevalue"
994,dairy-cream-0994,dairy,PrimeValue Cream 500 g,/product-icons/generated/dairy-cream-0994.webp,"dairy,cream,500-g,primevalue"
995,dairy-cream-0995,dairy,PrimeValue Cream 1 kg,/product-icons/generated/dairy-cream-0995.webp,"dairy,cream,1-kg,primevalue"
996,dairy-cream-0996,dairy,PrimeValue Cream 100 ml,/product-icons/generated/dairy-cream-0996.webp,"dairy,cream,100-ml,primevalue"
997,dairy-cream-0997,dairy,PrimeValue Cream 200 ml,/product-icons/generated/dairy-cream-0997.webp,"dairy,cream,200-ml,primevalue"
998,dairy-cream-0998,dairy,PrimeValue Cream 500 ml,/product-icons/generated/dairy-cream-0998.webp,"dairy,cream,500-ml,primevalue"
999,dairy-cream-0999,dairy,PrimeValue Cream 1 L,/product-icons/generated/dairy-cream-0999.webp,"dairy,cream,1-l,primevalue"
1000,dairy-cream-1000,dairy,PrimeValue Cream 2 L,/product-icons/generated/dairy-cream-1000.webp,"dairy,cream,2-l,primevalue"
1001,dairy-cream-1001,dairy,PrimeValue Cream Pack of 2,/product-icons/generated/dairy-cream-1001.webp,"dairy,cream,pack-of-2,primevalue"
1002,dairy-cream-1002,dairy,PrimeValue Cream Pack of 4,/product-icons/generated/dairy-cream-1002.webp,"dairy,cream,pack-of-4,primevalue"
1003,dairy-cream-1003,dairy,PrimeValue Cream Pack of 6,/product-icons/generated/dairy-cream-1003.webp,"dairy,cream,pack-of-6,primevalue"
1004,dairy-cream-1004,dairy,PrimeValue Cream Family Pack,/product-icons/generated/dairy-cream-1004.webp,"dairy,cream,family-pack,primevalue"
1005,dairy-cream-1005,dairy,PrimeValue Cream Mini,/product-icons/generated/dairy-cream-1005.webp,"dairy,cream,mini,primevalue"
1006,dairy-cream-1006,dairy,PrimeValue Cream Regular,/product-icons/generated/dairy-cream-1006.webp,"dairy,cream,regular,primevalue"
1007,dairy-cream-1007,dairy,PrimeValue Cream Premium,/product-icons/generated/dairy-cream-1007.webp,"dairy,cream,premium,primevalue"
1008,dairy-cream-1008,dairy,PrimeValue Cream Value,/product-icons/generated/dairy-cream-1008.webp,"dairy,cream,value,primevalue"
1009,dairy-cream-1009,dairy,StoreBest Cream 100 g,/product-icons/generated/dairy-cream-1009.webp,"dairy,cream,100-g,storebest"
1010,dairy-cream-1010,dairy,StoreBest Cream 200 g,/product-icons/generated/dairy-cream-1010.webp,"dairy,cream,200-g,storebest"
1011,dairy-cream-1011,dairy,StoreBest Cream 250 g,/product-icons/generated/dairy-cream-1011.webp,"dairy,cream,250-g,storebest"
1012,dairy-cream-1012,dairy,StoreBest Cream 500 g,/product-icons/generated/dairy-cream-1012.webp,"dairy,cream,500-g,storebest"
1013,dairy-cream-1013,dairy,StoreBest Cream 1 kg,/product-icons/generated/dairy-cream-1013.webp,"dairy,cream,1-kg,storebest"
1014,dairy-cream-1014,dairy,StoreBest Cream 100 ml,/product-icons/generated/dairy-cream-1014.webp,"dairy,cream,100-ml,storebest"
1015,dairy-cream-1015,dairy,StoreBest Cream 200 ml,/product-icons/generated/dairy-cream-1015.webp,"dairy,cream,200-ml,storebest"
1016,dairy-cream-1016,dairy,StoreBest Cream 500 ml,/product-icons/generated/dairy-cream-1016.webp,"dairy,cream,500-ml,storebest"
1017,dairy-cream-1017,dairy,StoreBest Cream 1 L,/product-icons/generated/dairy-cream-1017.webp,"dairy,cream,1-l,storebest"
1018,dairy-cream-1018,dairy,StoreBest Cream 2 L,/product-icons/generated/dairy-cream-1018.webp,"dairy,cream,2-l,storebest"
1019,dairy-cream-1019,dairy,StoreBest Cream Pack of 2,/product-icons/generated/dairy-cream-1019.webp,"dairy,cream,pack-of-2,storebest"
1020,dairy-cream-1020,dairy,StoreBest Cream Pack of 4,/product-icons/generated/dairy-cream-1020.webp,"dairy,cream,pack-of-4,storebest"
1021,dairy-cream-1021,dairy,StoreBest Cream Pack of 6,/product-icons/generated/dairy-cream-1021.webp,"dairy,cream,pack-of-6,storebest"
1022,dairy-cream-1022,dairy,StoreBest Cream Family Pack,/product-icons/generated/dairy-cream-1022.webp,"dairy,cream,family-pack,storebest"
1023,dairy-cream-1023,dairy,StoreBest Cream Mini,/product-icons/generated/dairy-cream-1023.webp,"dairy,cream,mini,storebest"
1024,dairy-cream-1024,dairy,StoreBest Cream Regular,/product-icons/generated/dairy-cream-1024.webp,"dairy,cream,regular,storebest"
1025,dairy-cream-1025,dairy,StoreBest Cream Premium,/product-icons/generated/dairy-cream-1025.webp,"dairy,cream,premium,storebest"
1026,dairy-cream-1026,dairy,StoreBest Cream Value,/product-icons/generated/dairy-cream-1026.webp,"dairy,cream,value,storebest"
1027,dairy-cream-1027,dairy,GoodLife Cream 100 g,/product-icons/generated/dairy-cream-1027.webp,"dairy,cream,100-g,goodlife"
1028,dairy-cream-1028,dairy,GoodLife Cream 200 g,/product-icons/generated/dairy-cream-1028.webp,"dairy,cream,200-g,goodlife"
1029,dairy-cream-1029,dairy,GoodLife Cream 250 g,/product-icons/generated/dairy-cream-1029.webp,"dairy,cream,250-g,goodlife"
1030,dairy-cream-1030,dairy,GoodLife Cream 500 g,/product-icons/generated/dairy-cream-1030.webp,"dairy,cream,500-g,goodlife"
1031,dairy-cream-1031,dairy,GoodLife Cream 1 kg,/product-icons/generated/dairy-cream-1031.webp,"dairy,cream,1-kg,goodlife"
1032,dairy-cream-1032,dairy,GoodLife Cream 100 ml,/product-icons/generated/dairy-cream-1032.webp,"dairy,cream,100-ml,goodlife"
1033,dairy-cream-1033,dairy,GoodLife Cream 200 ml,/product-icons/generated/dairy-cream-1033.webp,"dairy,cream,200-ml,goodlife"
1034,dairy-cream-1034,dairy,GoodLife Cream 500 ml,/product-icons/generated/dairy-cream-1034.webp,"dairy,cream,500-ml,goodlife"
1035,dairy-cream-1035,dairy,GoodLife Cream 1 L,/product-icons/generated/dairy-cream-1035.webp,"dairy,cream,1-l,goodlife"
1036,dairy-cream-1036,dairy,GoodLife Cream 2 L,/product-icons/generated/dairy-cream-1036.webp,"dairy,cream,2-l,goodlife"
1037,dairy-cream-1037,dairy,GoodLife Cream Pack of 2,/product-icons/generated/dairy-cream-1037.webp,"dairy,cream,pack-of-2,goodlife"
1038,dairy-cream-1038,dairy,GoodLife Cream Pack of 4,/product-icons/generated/dairy-cream-1038.webp,"dairy,cream,pack-of-4,goodlife"
1039,dairy-cream-1039,dairy,GoodLife Cream Pack of 6,/product-icons/generated/dairy-cream-1039.webp,"dairy,cream,pack-of-6,goodlife"
1040,dairy-cream-1040,dairy,GoodLife Cream Family Pack,/product-icons/generated/dairy-cream-1040.webp,"dairy,cream,family-pack,goodlife"
1041,dairy-cream-1041,dairy,GoodLife Cream Mini,/product-icons/generated/dairy-cream-1041.webp,"dairy,cream,mini,goodlife"
1042,dairy-cream-1042,dairy,GoodLife Cream Regular,/product-icons/generated/dairy-cream-1042.webp,"dairy,cream,regular,goodlife"
1043,dairy-cream-1043,dairy,GoodLife Cream Premium,/product-icons/generated/dairy-cream-1043.webp,"dairy,cream,premium,goodlife"
1044,dairy-cream-1044,dairy,GoodLife Cream Value,/product-icons/generated/dairy-cream-1044.webp,"dairy,cream,value,goodlife"
1045,dairy-cream-1045,dairy,CityFresh Cream 100 g,/product-icons/generated/dairy-cream-1045.webp,"dairy,cream,100-g,cityfresh"
1046,dairy-cream-1046,dairy,CityFresh Cream 200 g,/product-icons/generated/dairy-cream-1046.webp,"dairy,cream,200-g,cityfresh"
1047,dairy-cream-1047,dairy,CityFresh Cream 250 g,/product-icons/generated/dairy-cream-1047.webp,"dairy,cream,250-g,cityfresh"
1048,dairy-cream-1048,dairy,CityFresh Cream 500 g,/product-icons/generated/dairy-cream-1048.webp,"dairy,cream,500-g,cityfresh"
1049,dairy-cream-1049,dairy,CityFresh Cream 1 kg,/product-icons/generated/dairy-cream-1049.webp,"dairy,cream,1-kg,cityfresh"
1050,dairy-cream-1050,dairy,CityFresh Cream 100 ml,/product-icons/generated/dairy-cream-1050.webp,"dairy,cream,100-ml,cityfresh"
1051,dairy-cream-1051,dairy,CityFresh Cream 200 ml,/product-icons/generated/dairy-cream-1051.webp,"dairy,cream,200-ml,cityfresh"
1052,dairy-cream-1052,dairy,CityFresh Cream 500 ml,/product-icons/generated/dairy-cream-1052.webp,"dairy,cream,500-ml,cityfresh"
1053,dairy-cream-1053,dairy,CityFresh Cream 1 L,/product-icons/generated/dairy-cream-1053.webp,"dairy,cream,1-l,cityfresh"
1054,dairy-cream-1054,dairy,CityFresh Cream 2 L,/product-icons/generated/dairy-cream-1054.webp,"dairy,cream,2-l,cityfresh"
1055,dairy-cream-1055,dairy,CityFresh Cream Pack of 2,/product-icons/generated/dairy-cream-1055.webp,"dairy,cream,pack-of-2,cityfresh"
1056,dairy-cream-1056,dairy,CityFresh Cream Pack of 4,/product-icons/generated/dairy-cream-1056.webp,"dairy,cream,pack-of-4,cityfresh"
1057,dairy-cream-1057,dairy,CityFresh Cream Pack of 6,/product-icons/generated/dairy-cream-1057.webp,"dairy,cream,pack-of-6,cityfresh"
1058,dairy-cream-1058,dairy,CityFresh Cream Family Pack,/product-icons/generated/dairy-cream-1058.webp,"dairy,cream,family-pack,cityfresh"
1059,dairy-cream-1059,dairy,CityFresh Cream Mini,/product-icons/generated/dairy-cream-1059.webp,"dairy,cream,mini,cityfresh"
1060,dairy-cream-1060,dairy,CityFresh Cream Regular,/product-icons/generated/dairy-cream-1060.webp,"dairy,cream,regular,cityfresh"
1061,dairy-cream-1061,dairy,CityFresh Cream Premium,/product-icons/generated/dairy-cream-1061.webp,"dairy,cream,premium,cityfresh"
1062,dairy-cream-1062,dairy,CityFresh Cream Value,/product-icons/generated/dairy-cream-1062.webp,"dairy,cream,value,cityfresh"
1063,dairy-cream-1063,dairy,Classic Cream 100 g,/product-icons/generated/dairy-cream-1063.webp,"dairy,cream,100-g,classic"
1064,dairy-cream-1064,dairy,Classic Cream 200 g,/product-icons/generated/dairy-cream-1064.webp,"dairy,cream,200-g,classic"
1065,dairy-cream-1065,dairy,Classic Cream 250 g,/product-icons/generated/dairy-cream-1065.webp,"dairy,cream,250-g,classic"
1066,dairy-cream-1066,dairy,Classic Cream 500 g,/product-icons/generated/dairy-cream-1066.webp,"dairy,cream,500-g,classic"
1067,dairy-cream-1067,dairy,Classic Cream 1 kg,/product-icons/generated/dairy-cream-1067.webp,"dairy,cream,1-kg,classic"
1068,dairy-cream-1068,dairy,Classic Cream 100 ml,/product-icons/generated/dairy-cream-1068.webp,"dairy,cream,100-ml,classic"
1069,dairy-cream-1069,dairy,Classic Cream 200 ml,/product-icons/generated/dairy-cream-1069.webp,"dairy,cream,200-ml,classic"
1070,dairy-cream-1070,dairy,Classic Cream 500 ml,/product-icons/generated/dairy-cream-1070.webp,"dairy,cream,500-ml,classic"
1071,dairy-cream-1071,dairy,Classic Cream 1 L,/product-icons/generated/dairy-cream-1071.webp,"dairy,cream,1-l,classic"
1072,dairy-cream-1072,dairy,Classic Cream 2 L,/product-icons/generated/dairy-cream-1072.webp,"dairy,cream,2-l,classic"
1073,dairy-cream-1073,dairy,Classic Cream Pack of 2,/product-icons/generated/dairy-cream-1073.webp,"dairy,cream,pack-of-2,classic"
1074,dairy-cream-1074,dairy,Classic Cream Pack of 4,/product-icons/generated/dairy-cream-1074.webp,"dairy,cream,pack-of-4,classic"
1075,dairy-cream-1075,dairy,Classic Cream Pack of 6,/product-icons/generated/dairy-cream-1075.webp,"dairy,cream,pack-of-6,classic"
1076,dairy-cream-1076,dairy,Classic Cream Family Pack,/product-icons/generated/dairy-cream-1076.webp,"dairy,cream,family-pack,classic"
1077,dairy-cream-1077,dairy,Classic Cream Mini,/product-icons/generated/dairy-cream-1077.webp,"dairy,cream,mini,classic"
1078,dairy-cream-1078,dairy,Classic Cream Regular,/product-icons/generated/dairy-cream-1078.webp,"dairy,cream,regular,classic"
1079,dairy-cream-1079,dairy,Classic Cream Premium,/product-icons/generated/dairy-cream-1079.webp,"dairy,cream,premium,classic"
1080,dairy-cream-1080,dairy,Classic Cream Value,/product-icons/generated/dairy-cream-1080.webp,"dairy,cream,value,classic"
1081,dairy-lassi-1081,dairy,FreshFarm Lassi 100 g,/product-icons/generated/dairy-lassi-1081.webp,"dairy,lassi,100-g,freshfarm"
1082,dairy-lassi-1082,dairy,FreshFarm Lassi 200 g,/product-icons/generated/dairy-lassi-1082.webp,"dairy,lassi,200-g,freshfarm"
1083,dairy-lassi-1083,dairy,FreshFarm Lassi 250 g,/product-icons/generated/dairy-lassi-1083.webp,"dairy,lassi,250-g,freshfarm"
1084,dairy-lassi-1084,dairy,FreshFarm Lassi 500 g,/product-icons/generated/dairy-lassi-1084.webp,"dairy,lassi,500-g,freshfarm"
1085,dairy-lassi-1085,dairy,FreshFarm Lassi 1 kg,/product-icons/generated/dairy-lassi-1085.webp,"dairy,lassi,1-kg,freshfarm"
1086,dairy-lassi-1086,dairy,FreshFarm Lassi 100 ml,/product-icons/generated/dairy-lassi-1086.webp,"dairy,lassi,100-ml,freshfarm"
1087,dairy-lassi-1087,dairy,FreshFarm Lassi 200 ml,/product-icons/generated/dairy-lassi-1087.webp,"dairy,lassi,200-ml,freshfarm"
1088,dairy-lassi-1088,dairy,FreshFarm Lassi 500 ml,/product-icons/generated/dairy-lassi-1088.webp,"dairy,lassi,500-ml,freshfarm"
1089,dairy-lassi-1089,dairy,FreshFarm Lassi 1 L,/product-icons/generated/dairy-lassi-1089.webp,"dairy,lassi,1-l,freshfarm"
1090,dairy-lassi-1090,dairy,FreshFarm Lassi 2 L,/product-icons/generated/dairy-lassi-1090.webp,"dairy,lassi,2-l,freshfarm"
1091,dairy-lassi-1091,dairy,FreshFarm Lassi Pack of 2,/product-icons/generated/dairy-lassi-1091.webp,"dairy,lassi,pack-of-2,freshfarm"
1092,dairy-lassi-1092,dairy,FreshFarm Lassi Pack of 4,/product-icons/generated/dairy-lassi-1092.webp,"dairy,lassi,pack-of-4,freshfarm"
1093,dairy-lassi-1093,dairy,FreshFarm Lassi Pack of 6,/product-icons/generated/dairy-lassi-1093.webp,"dairy,lassi,pack-of-6,freshfarm"
1094,dairy-lassi-1094,dairy,FreshFarm Lassi Family Pack,/product-icons/generated/dairy-lassi-1094.webp,"dairy,lassi,family-pack,freshfarm"
1095,dairy-lassi-1095,dairy,FreshFarm Lassi Mini,/product-icons/generated/dairy-lassi-1095.webp,"dairy,lassi,mini,freshfarm"
1096,dairy-lassi-1096,dairy,FreshFarm Lassi Regular,/product-icons/generated/dairy-lassi-1096.webp,"dairy,lassi,regular,freshfarm"
1097,dairy-lassi-1097,dairy,FreshFarm Lassi Premium,/product-icons/generated/dairy-lassi-1097.webp,"dairy,lassi,premium,freshfarm"
1098,dairy-lassi-1098,dairy,FreshFarm Lassi Value,/product-icons/generated/dairy-lassi-1098.webp,"dairy,lassi,value,freshfarm"
1099,dairy-lassi-1099,dairy,DailyChoice Lassi 100 g,/product-icons/generated/dairy-lassi-1099.webp,"dairy,lassi,100-g,dailychoice"
1100,dairy-lassi-1100,dairy,DailyChoice Lassi 200 g,/product-icons/generated/dairy-lassi-1100.webp,"dairy,lassi,200-g,dailychoice"
1101,dairy-lassi-1101,dairy,DailyChoice Lassi 250 g,/product-icons/generated/dairy-lassi-1101.webp,"dairy,lassi,250-g,dailychoice"
1102,dairy-lassi-1102,dairy,DailyChoice Lassi 500 g,/product-icons/generated/dairy-lassi-1102.webp,"dairy,lassi,500-g,dailychoice"
1103,dairy-lassi-1103,dairy,DailyChoice Lassi 1 kg,/product-icons/generated/dairy-lassi-1103.webp,"dairy,lassi,1-kg,dailychoice"
1104,dairy-lassi-1104,dairy,DailyChoice Lassi 100 ml,/product-icons/generated/dairy-lassi-1104.webp,"dairy,lassi,100-ml,dailychoice"
1105,dairy-lassi-1105,dairy,DailyChoice Lassi 200 ml,/product-icons/generated/dairy-lassi-1105.webp,"dairy,lassi,200-ml,dailychoice"
1106,dairy-lassi-1106,dairy,DailyChoice Lassi 500 ml,/product-icons/generated/dairy-lassi-1106.webp,"dairy,lassi,500-ml,dailychoice"
1107,dairy-lassi-1107,dairy,DailyChoice Lassi 1 L,/product-icons/generated/dairy-lassi-1107.webp,"dairy,lassi,1-l,dailychoice"
1108,dairy-lassi-1108,dairy,DailyChoice Lassi 2 L,/product-icons/generated/dairy-lassi-1108.webp,"dairy,lassi,2-l,dailychoice"
1109,dairy-lassi-1109,dairy,DailyChoice Lassi Pack of 2,/product-icons/generated/dairy-lassi-1109.webp,"dairy,lassi,pack-of-2,dailychoice"
1110,dairy-lassi-1110,dairy,DailyChoice Lassi Pack of 4,/product-icons/generated/dairy-lassi-1110.webp,"dairy,lassi,pack-of-4,dailychoice"
1111,dairy-lassi-1111,dairy,DailyChoice Lassi Pack of 6,/product-icons/generated/dairy-lassi-1111.webp,"dairy,lassi,pack-of-6,dailychoice"
1112,dairy-lassi-1112,dairy,DailyChoice Lassi Family Pack,/product-icons/generated/dairy-lassi-1112.webp,"dairy,lassi,family-pack,dailychoice"
1113,dairy-lassi-1113,dairy,DailyChoice Lassi Mini,/product-icons/generated/dairy-lassi-1113.webp,"dairy,lassi,mini,dailychoice"
1114,dairy-lassi-1114,dairy,DailyChoice Lassi Regular,/product-icons/generated/dairy-lassi-1114.webp,"dairy,lassi,regular,dailychoice"
1115,dairy-lassi-1115,dairy,DailyChoice Lassi Premium,/product-icons/generated/dairy-lassi-1115.webp,"dairy,lassi,premium,dailychoice"
1116,dairy-lassi-1116,dairy,DailyChoice Lassi Value,/product-icons/generated/dairy-lassi-1116.webp,"dairy,lassi,value,dailychoice"
1117,dairy-lassi-1117,dairy,QuickMart Lassi 100 g,/product-icons/generated/dairy-lassi-1117.webp,"dairy,lassi,100-g,quickmart"
1118,dairy-lassi-1118,dairy,QuickMart Lassi 200 g,/product-icons/generated/dairy-lassi-1118.webp,"dairy,lassi,200-g,quickmart"
1119,dairy-lassi-1119,dairy,QuickMart Lassi 250 g,/product-icons/generated/dairy-lassi-1119.webp,"dairy,lassi,250-g,quickmart"
1120,dairy-lassi-1120,dairy,QuickMart Lassi 500 g,/product-icons/generated/dairy-lassi-1120.webp,"dairy,lassi,500-g,quickmart"
1121,dairy-lassi-1121,dairy,QuickMart Lassi 1 kg,/product-icons/generated/dairy-lassi-1121.webp,"dairy,lassi,1-kg,quickmart"
1122,dairy-lassi-1122,dairy,QuickMart Lassi 100 ml,/product-icons/generated/dairy-lassi-1122.webp,"dairy,lassi,100-ml,quickmart"
1123,dairy-lassi-1123,dairy,QuickMart Lassi 200 ml,/product-icons/generated/dairy-lassi-1123.webp,"dairy,lassi,200-ml,quickmart"
1124,dairy-lassi-1124,dairy,QuickMart Lassi 500 ml,/product-icons/generated/dairy-lassi-1124.webp,"dairy,lassi,500-ml,quickmart"
1125,dairy-lassi-1125,dairy,QuickMart Lassi 1 L,/product-icons/generated/dairy-lassi-1125.webp,"dairy,lassi,1-l,quickmart"
1126,dairy-lassi-1126,dairy,QuickMart Lassi 2 L,/product-icons/generated/dairy-lassi-1126.webp,"dairy,lassi,2-l,quickmart"
1127,dairy-lassi-1127,dairy,QuickMart Lassi Pack of 2,/product-icons/generated/dairy-lassi-1127.webp,"dairy,lassi,pack-of-2,quickmart"
1128,dairy-lassi-1128,dairy,QuickMart Lassi Pack of 4,/product-icons/generated/dairy-lassi-1128.webp,"dairy,lassi,pack-of-4,quickmart"
1129,dairy-lassi-1129,dairy,QuickMart Lassi Pack of 6,/product-icons/generated/dairy-lassi-1129.webp,"dairy,lassi,pack-of-6,quickmart"
1130,dairy-lassi-1130,dairy,QuickMart Lassi Family Pack,/product-icons/generated/dairy-lassi-1130.webp,"dairy,lassi,family-pack,quickmart"
1131,dairy-lassi-1131,dairy,QuickMart Lassi Mini,/product-icons/generated/dairy-lassi-1131.webp,"dairy,lassi,mini,quickmart"
1132,dairy-lassi-1132,dairy,QuickMart Lassi Regular,/product-icons/generated/dairy-lassi-1132.webp,"dairy,lassi,regular,quickmart"
1133,dairy-lassi-1133,dairy,QuickMart Lassi Premium,/product-icons/generated/dairy-lassi-1133.webp,"dairy,lassi,premium,quickmart"
1134,dairy-lassi-1134,dairy,QuickMart Lassi Value,/product-icons/generated/dairy-lassi-1134.webp,"dairy,lassi,value,quickmart"
1135,dairy-lassi-1135,dairy,SmartBuy Lassi 100 g,/product-icons/generated/dairy-lassi-1135.webp,"dairy,lassi,100-g,smartbuy"
1136,dairy-lassi-1136,dairy,SmartBuy Lassi 200 g,/product-icons/generated/dairy-lassi-1136.webp,"dairy,lassi,200-g,smartbuy"
1137,dairy-lassi-1137,dairy,SmartBuy Lassi 250 g,/product-icons/generated/dairy-lassi-1137.webp,"dairy,lassi,250-g,smartbuy"
1138,dairy-lassi-1138,dairy,SmartBuy Lassi 500 g,/product-icons/generated/dairy-lassi-1138.webp,"dairy,lassi,500-g,smartbuy"
1139,dairy-lassi-1139,dairy,SmartBuy Lassi 1 kg,/product-icons/generated/dairy-lassi-1139.webp,"dairy,lassi,1-kg,smartbuy"
1140,dairy-lassi-1140,dairy,SmartBuy Lassi 100 ml,/product-icons/generated/dairy-lassi-1140.webp,"dairy,lassi,100-ml,smartbuy"
1141,dairy-lassi-1141,dairy,SmartBuy Lassi 200 ml,/product-icons/generated/dairy-lassi-1141.webp,"dairy,lassi,200-ml,smartbuy"
1142,dairy-lassi-1142,dairy,SmartBuy Lassi 500 ml,/product-icons/generated/dairy-lassi-1142.webp,"dairy,lassi,500-ml,smartbuy"
1143,dairy-lassi-1143,dairy,SmartBuy Lassi 1 L,/product-icons/generated/dairy-lassi-1143.webp,"dairy,lassi,1-l,smartbuy"
1144,dairy-lassi-1144,dairy,SmartBuy Lassi 2 L,/product-icons/generated/dairy-lassi-1144.webp,"dairy,lassi,2-l,smartbuy"
1145,dairy-lassi-1145,dairy,SmartBuy Lassi Pack of 2,/product-icons/generated/dairy-lassi-1145.webp,"dairy,lassi,pack-of-2,smartbuy"
1146,dairy-lassi-1146,dairy,SmartBuy Lassi Pack of 4,/product-icons/generated/dairy-lassi-1146.webp,"dairy,lassi,pack-of-4,smartbuy"
1147,dairy-lassi-1147,dairy,SmartBuy Lassi Pack of 6,/product-icons/generated/dairy-lassi-1147.webp,"dairy,lassi,pack-of-6,smartbuy"
1148,dairy-lassi-1148,dairy,SmartBuy Lassi Family Pack,/product-icons/generated/dairy-lassi-1148.webp,"dairy,lassi,family-pack,smartbuy"
1149,dairy-lassi-1149,dairy,SmartBuy Lassi Mini,/product-icons/generated/dairy-lassi-1149.webp,"dairy,lassi,mini,smartbuy"
1150,dairy-lassi-1150,dairy,SmartBuy Lassi Regular,/product-icons/generated/dairy-lassi-1150.webp,"dairy,lassi,regular,smartbuy"
1151,dairy-lassi-1151,dairy,SmartBuy Lassi Premium,/product-icons/generated/dairy-lassi-1151.webp,"dairy,lassi,premium,smartbuy"
1152,dairy-lassi-1152,dairy,SmartBuy Lassi Value,/product-icons/generated/dairy-lassi-1152.webp,"dairy,lassi,value,smartbuy"
1153,dairy-lassi-1153,dairy,HomeSelect Lassi 100 g,/product-icons/generated/dairy-lassi-1153.webp,"dairy,lassi,100-g,homeselect"
1154,dairy-lassi-1154,dairy,HomeSelect Lassi 200 g,/product-icons/generated/dairy-lassi-1154.webp,"dairy,lassi,200-g,homeselect"
1155,dairy-lassi-1155,dairy,HomeSelect Lassi 250 g,/product-icons/generated/dairy-lassi-1155.webp,"dairy,lassi,250-g,homeselect"
1156,dairy-lassi-1156,dairy,HomeSelect Lassi 500 g,/product-icons/generated/dairy-lassi-1156.webp,"dairy,lassi,500-g,homeselect"
1157,dairy-lassi-1157,dairy,HomeSelect Lassi 1 kg,/product-icons/generated/dairy-lassi-1157.webp,"dairy,lassi,1-kg,homeselect"
1158,dairy-lassi-1158,dairy,HomeSelect Lassi 100 ml,/product-icons/generated/dairy-lassi-1158.webp,"dairy,lassi,100-ml,homeselect"
1159,dairy-lassi-1159,dairy,HomeSelect Lassi 200 ml,/product-icons/generated/dairy-lassi-1159.webp,"dairy,lassi,200-ml,homeselect"
1160,dairy-lassi-1160,dairy,HomeSelect Lassi 500 ml,/product-icons/generated/dairy-lassi-1160.webp,"dairy,lassi,500-ml,homeselect"
1161,dairy-lassi-1161,dairy,HomeSelect Lassi 1 L,/product-icons/generated/dairy-lassi-1161.webp,"dairy,lassi,1-l,homeselect"
1162,dairy-lassi-1162,dairy,HomeSelect Lassi 2 L,/product-icons/generated/dairy-lassi-1162.webp,"dairy,lassi,2-l,homeselect"
